aparelho;ord;avaliacao;estrela
a02;2160;Considerando que Ç de uma classe de celulares mais em conta, vale a pena pelo custo. Tela grande e muito bonito, porÇm achei um pouco lento. TambÇm nao vem com o fone de ouvido, n∆o tinha me atentado Ö este detalhe.;2
a02;2167;s¢ n∆o gostei pq n∆o tinha me atentado q n∆o vinha o fone;2
a02;2174;pede pra atualizar com frequància e sempre depois da atualizaá∆o fica lento. Meu celular n∆o est† carregado com fotos, v°deos e musicas.;2
a02;2181;O telefone Ç bonito, grande e atende os usuarios mais basicos, mais poderia ter pelo menos leitor de impress∆o digital e no minimo vim com fone de ouvido pois pelo valor que Ç cobrado, tem smartphones concorrentes que ja vem com fones e ate co leitor de impress∆o digital como o moto e7 power;2
a02;2188;eu amei o produto preáo acess°vel chegou r†pido antes do prazo .o ruim Ç q n vem carregador;2
a02;2195;Bem b†sico tecnologia bem antiga;2
a02;2202;Esperava mais do produto. N∆o recomendo.;2
a02;2209;Produto bonito. Aparelho relativamente grande. Mas muito lento. Acho que tem opá‰es melhores.;2
a02;2216;Aparelho bom, mas trava um pouco, a Samsung podia melhorar e pelo menos colocar os fones q n∆o acompanham.;2
a02;2223;Trava demais. D† erro em alguns aplicativos. Somente o tamanho que Ç bom.;2
a02;2230;Infelizmente veio com um pequeno probleminha na tela. Mas, ficar sem celular para levar na assistància n∆o vale a pena;2
a02;2237;ê bonito, Mas n∆o serve para aplicativo. N∆o serve para aplicativo uber e 99, trava e Ç lento;2
a02;2244;O £nico problema Ç que n∆o vem com fone de ouvido,sendo que Ç um item essencial para o tipo de produto;2
a02;2251;Gostei do aparelho s¢ que ele trava muito, a Samsung vai ter que melhorar mais nesse aparelho;2
a02;2258;aparelho pesado e sistema muito lento,a digitaá∆o lenta e pula muitas letras,sistema muito lento atÇ para abrir apps.;2
a02;2264;Comprei 07/2021 j† foi para autorizada 2X, a 1ß vez fui cobrada pelo reparo (onde a causa poderia ser agua, suor ou super aquecimento) e, alegaram mau uso. PorÇm tinha certeza que era falha do aparelho. Aparelho esquenta muito em determinados momentos. Antes de parar aconteceu DENOVO esquentou e apagou e n∆o ligou MAIS. Vem cheio de APPS j† instalado ocupando j† a memoria que vem nele, processador tambÇm Ç lento.ver mais;2
a02;2270;Quando abre v†rios apps juntos ele trava de mais e sua resposta ao toque demora;2
a02;2276;Pelo preáo n∆o espere um produto de ¢tima qualidade. ê um produto mediano que serve pra fazer coisas do dia a dia, como olhar emails, entrar nas redes, pagar contas etc. A camera dele n∆o Ç boa, ainda que 13mp, a noite a qualidade cai mais ainda. Sem cart∆o de mem¢ria, antes que vocà use metade da capacidade de armazenamento, ele j† apresenta uma certa lentid∆o. O touch dele tambÇm Ç menos sens°vel que de outros modelos superiores.ver mais;2
a02;2282;Samsung A02 pra quem n∆o quer gastar muito e ¢timo principalmente a bateria 5000 Am;2
a02;2288;Para quem quer um celular r†pido, cÉmera traseira boa e celular n∆o muito grande, n∆o indico, pelo menos aqui trava seguido, CÉmera traseira muito ruim tambÇm.;2
a02;2294;Gostei do aparelho foi presente que deus pra minha filha porÇm fiquei triste pq n∆o veio fone nuca vi um aparelho sansung vim sem fone;2
a02;2300;o sistema dele Ç lento ,a samsung fez um aparelho aquÇm das suas qualidades.Ènica coisa boa Ç a bateria , o resto realmente fica a desejar. N∆o vem com fone;2
a02;2306;Parece o j7 mais o j6 acho que e melhor que esse.;2
a03;2830;Pessima duraá∆o da bateria. Faz nem 2 meses que comprei o celular e eles est† se descarregando muito r†pido. Eu quero a troca dele.;2
a03;2837;Se eu pudesse te dar um conselho, eu diria p vc apertar um pouquinho e comprar um celular melhor..pq esse Ç ruinzinho todo!! Aff;2
a03;2844;Veio com defeito na tela;2
a03;2851;Muito ruim a qualidade da cÉmera e tem travado n∆o recomendo.;2
a03;2858;Entao celular em si Ç bom, porem oque deixou a desejar Ç que nao veio fone de ouvido e o carregador nao funciona;2
a03;2865;N∆o veio fone por este motivo dei duas estrelas;2
a03;2872;CÉmera n∆o Ç boa. O touch n∆o Ç sens°vel nem acompanha a rapidez da digitaá∆o.;2
a03;2879;N∆o gostei. Carregador antigo ainda. Horr°vel.;2
a03;2886;Avaliei com 2 estrelas, se nao fosse o defeito da Gaveta do micro chip que nao abre, amanh∆ mesmo vou fazer a troca epero que consiga, maia fora isso celular de boa qualidade pelo custo, um celular de 64gb e 4 de RAM, por esse valor est† excelente,muito obg samsung por fazer eu escolher a Maior e Melhor Marca de Celular do Planeta.;2
a03;2893;N∆o gostei.Nao vale a pena veio com defeito,na gora.de carregar o.celukar trava e a tela.nao aceita nehum.comando.;2
a03;2900;A samsung deu passos pra tras em lanáamento de um aparelho sem carredor tipo c e sem biometria.;2
a03;2907;Muito bom para mim. Pena que n∆o tem viva viz nem pop up. Mas Ç bonito e chegou em uma hora!!!;2
a03;2913;Veio faltando fone de ouvido. N∆o gostei muito da cÉmera;2
a03;2919;Veio bugado o A03 Ç um bom telefone, so que este em particular veio com Bug no Spotify;2
a03;3352;Muito bom, porem veio sem o fone de ouvido;2
a03;3359;Esquenta muito, demora seis horas para carregar, aparelho esquenta muito, camera atÇ que Ç boa.;2
a03;3366;Achei o telefone lento para abrir os aplicativos, nao responde rapido. o carregador demora muito para carregar o celular fica mais de 8 horas carregando.;2
a03;3373;celular demora muito pra carregar, carregador esquenta muito;2
a03;3380;Comprei o celular e com um màs de uso, n∆o liga mais. Deixei carregar desligado e agora n∆o liga;2
a03;3387;N∆o carrega r†pido, dura umas 4 horas pra chegar a 100%, pra mim isso a° o telefone j† n∆o serve, e a bateria mesmo de 5000 n∆o dura igual os de outras marcas, achei estranho, j† tive outros telefones com mesma quantidade de bateria e esse acaba com 24 horas os outros usava dois dias tranquilo. pra quem nao liga para o que falei da pra usar.ver mais;2
a03;3394;um celular, segundo os sites de resenha de celular, bom. mas, na pr†tica ele trava, n∆o abre os apps com rapidez, cÉmera n∆o Ç t∆o boa.;2
a03;3401;Realmente decepcionante, agora e s¢ pedir estorno e comprar em outro lugar .;2
a03;3407;N∆o vem escrito, porÇm n∆o Ç poss°vel ativar Internet no segundo chip, caso vocà use dois planos como eu, vai ter que ficar abrindo o celular e invertendo para funcionar a Internet;2
a03;3413;Celular bom, exceto a cÉmera que Ç pÇssima.;2
a03;3750;Por se tratar de uma cÉmera dupla o resultado final fica muito a desejar;2
a03;3757;O telefone apresentou defeito quando conectado ao fone de ouvido com fio, a tela (touch) n∆o funciona. Compramos pra uso na empresa, isso Ç um grande transtorno pra n¢s.;2
a03;3764;O celular n∆o veio com bolhas ou alguma proteá∆o e devido a sensibilidade do produto isso seria essencial, veio a caixa do celular dentro da caixa de papel∆o. Observei que o touch as vezes falha, a luminosidade da tela escurece sozinha, eu coloco em modo mais claro, quando desbloqueio para usar novamente est† escuro de novo. Eu ainda estou testando algumas funá‰es, afinal ele chegou na segunda mas estou decepcionada.ver mais;2
a03;3771;n∆o gostei pois n∆o acompanha fone de ouvido nem manual. o celular n∆o tem bloqueador por digital e o bloqueio por face n∆o funciona corretamente. fiquei decepcionada..;2
a03;3777;Trava muito a cÉmara e nao boa;2
a03;3784;Celular bom, so que o meu veio com problema no †udio;2
a03;3790;o acabamento do produto Ç bem mal feito tendo que foráar o cabo usb de carregamento podendo danificar o produto,cÉmera ruim mesmo sendo 48mpx e trava a toda hora;2
a03;3964;Ainda § usei vou dar presente. Unica coisa que n∆o gostei § veio com fone ouvido;2
a03;3971;Muito lento. N∆o tem leitor de digital.;2
a02;2;Um pouco lento, mas pelo preáo na Çpoca que comprei valeu apena.;3
a02;9;em relaá∆o ao custo/benef°cio Ç ¢timo, n∆o preciso de potància, preciso de um bom celular!!!;3
a02;16;O celular tem as funcionalidades simples porÇm acess°vel para o uso do dia a dia sem App pesados, funciona bem, recomendo.;3
a02;23;O celular Ç bom pelo preáo dele, o ruim Ç que n∆o vem fone.;3
a02;30;O celular Ç bom pelo preáo dele, o ruim Ç que n∆o vem fone.;3
a02;37;PRODUTO ATENDE AO MEU USO DIARIO, E O TAMANHO 6,5˘ FACILITA O USO, NAO VEM COM FONE, E A FORMA DE COMPRAR ONLINE E PEGAR NO DIA SEGUINTE NA LOJA ,FOI MUITO BOM PARABENS A AMERICANAS;3
a02;44;Muito bom, melhor do que eu esperava, superou minhas expectativas, parabÇns.;3
a02;51;Muito bom, melhor do que eu esperava, superou minhas expectativas, parabÇns.;3
a02;58;Muito bom, melhor do que eu esperava, superou minhas expectativas, parabÇns.;3
a02;65;Muito bom, melhor do que eu esperava, superou minhas expectativas, parabÇns.;3
a02;72;O produto atende as necessidades em relaá∆o ao custo benef°cio. A entrega foi r†pida.;3
a02;79;NUNCA TIVE UM SMART E A PRINCIPIO ESTOU GOSTANDO. PRA MIM ESTµ BOM.;3
a02;86;A cÉmera n∆o Ç l† essas coisas, vocà nao consegue colocar o teclado n£mero em tamanho grande( o que ajudaria para digitar por ex: c¢digos de barra, cpf), n∆o vem com fone de ouvido. Por ora esta servindo as necessidades b†sicas.;3
a02;93;Sistema operacional muito lento.;3
a02;100;A pessoa que recebeu o celular Samsung A02 gostou muito . Ela s¢ utiliza rede social, e faz e recebe ligaá‰es. Ent∆o para ela o sansung A02 Ç ¢timo.;3
a02;107;A entrega foi dentro do prazo, endereáo correto, boa comunicaá∆o, produto satisfat¢rio.;3
a02;114;A entrega foi dentro do prazo, endereáo correto, boa comunicaá∆o, produto satisfat¢rio.;3
a02;121;celular b†sico e bom e a entrega foi ¢tima chegou no tempo certo;3
a02;128;celular b†sico e bom e a entrega foi ¢tima chegou no tempo certo;3
a02;135;recomendo sim o celular e bom gostei e chegou no tempo certo s¢ n veio com fone de ouvido e na hora da conpra n prestei atená∆o com esse detalhe;3
a02;142;recomendo sim o celular e bom gostei e chegou no tempo certo s¢ n veio com fone de ouvido e na hora da conpra n prestei atená∆o com esse detalhe;3
a02;149;Para quem n∆o vai usar jogos, s¢ internet, uber, whatapp e email, est† ¢timo.;3
a02;156;Ele s¢ tem tamanho. ê um pouco lento, n∆o tem digital, s¢ 2 de ram e Ç um dual core ainda. PorÇm, como Ç presente pro meu avì, vai ser perfeito, pois Ç barato e a tela Ç bem grande (bom pra ele para conseguir enxergar). N∆o necessita ser t∆o r†pido, pois ele Ç idoso, vai dar para o gasto. Agora, se for alguÇm que quer rapidez e agilidade, alÇm de praticidade e opá‰es, n∆o recomendo esse celular. N∆o vem com fone e carregador n∆o muito potente.ver mais;3
a02;163;O aparelho permite a realizaá∆o de tarefas b†sicas, tais como: acessar internet, redes sociais, atÇ o momento sem travamento. Em suma, Ç uma excelente opá∆o para quem quer um aparelho de entrada.;3
a02;170;Ele Ç bom mais trava muito, mas devido o valor t† valendo;3
a02;177;ê um aparelho muito f†cil de manusear, responde bem ao comando, tem boa conex∆o e um bom espaáo de armazenamento.;3
a02;184;Entrega r†pida, produto corresponde as expectativas.;3
a02;191;Pelo preáo que paguei neste aparelho, est† mais que justo, entrega super r†pida!!!;3
a02;198;ê um bom produto. Suprir† as necessidades di†rias.;3
a02;205;ê um bom produto. Suprir† as necessidades di†rias.;3
a02;212;Design e disposiá∆o dos aplicativos Ç bem dinÉmica.;3
a02;219;ê um samrtphone b†sico, mas muito bom para a categoria.;3
a02;226;eu comprei para o meu sobrinho ele t† usando e t† da hora a bateria aguenta bastante e chegou logo meu o meu produto.;3
a02;233;bastante leve e com a tampa traseira que fixa bem na mÉos por seu alto relevo.;3
a02;240;vei dentro do prazo estipulado.;3
a02;247;CELULAR BµSICO PARA FINS DE LIGAÄ«O E POUCO USO DE APP.;3
a02;254;bom produto. ¢timo custo beneficio. bom produto. ¢timo custo beneficio;3
a02;261;bom produto. ¢timo custo beneficio. bom produto. ¢timo custo beneficio;3
a02;268;comprei para dar de presente pro meu filho e ele est† muito feliz;3
a02;275;otimo funcionamento atende a expectativa recomendo qualidade com preáo acess°vel;3
a02;282;otimo funcionamento atende a expectativa recomendo qualidade com preáo acess°vel;3
a02;289;A Samsung Ç uma marca de excelància e seus produtos vendidos no mercado mundial, segue o mesmo perfil de qualidade e excelància.;3
a02;296;pelo valor cumpre a finalidade a que se prop‰e;3
a02;303;Pouca mem¢ria , mais atende. Para crianáa assistir aula online atende.;3
a02;310;bom preáo, qualidade e atendimento;3
a02;317;muito bom pelo preáo,vale a pena para quem usa pouco perfeito;3
a02;324;Muito bom, principalmente o prazo de entrega;3
a02;331;Excelente custo benef°cio, super recomendo.;3
a02;338;E um celular bom meu filho gostou foi um presente pra ele;3
a02;345;Produto bom excelente preáo comprei e gostei;3
a02;352;a resposta para rodar videos e abertura de aplicativos Ç muito lenta.;3
a02;359;O aparelho Ç bonito. N∆o tem algumas funá‰es, como: desbloqueio por biometria e facial. Mas vale a pena pelo valor;3
a02;366;atende minha expectativa e bem pr†tico.;3
a02;373;n∆o vem fone, tem que comprrar;3
a02;380;Aparelho Ç bonito, mas todo em pl†stico. Vai funcionar bem para quem quer apenas um smart para ligar, ver redes sociais, e-mails. Em multi-tarefas vai engasgar um pouco. Dei de presente para minha m∆e, ent∆o para ela que faz o b†sico ser† ¢timo.;3
a02;387;Para o que foi comprado cumpre as minhas necessidades.;3
a02;394;Aparelho bom, mais n∆o perfeito mas pelo valor vale a pena, comprei pras minhas filhas e atende bem oque elas precisam;3
a02;401;Recomendo, s¢ trava um pouco em jogo.;3
a02;408;Produto bom , s¢ faltou o fone de ouvido.;3
a02;415;Por enquanto, satisfeita com a compra, com o uso, poderei dar maiores informaá‰es.;3
a02;422;Produto com ¢timo custo benef°cio, porÇm essa vers∆o n∆o acompanha fones de ouvido. N∆o Ç um super Smartphone mas cumpre suas funá‰es.;3
a02;429;Aparelho com boa construá∆o, mas todo em pl†stico. Senti uma certa lentid∆o em abrir mais de tràs aplicativos. N∆o vem com fone de ouvido.;3
a02;436;Aparelho bom, comprei para minha filha, ela gostou muito;3
a02;443;Ele n∆o Ç muito r†pido, mas Ç ¢timo para quem quer algo b†sico!;3
a02;450;Celulau avaliado como regular para uso b†sico como zap e navegaá∆o internet;3
a02;457;ê um celular bom comparado ao preáo, bateria dura um dia, enfim, atende as necessidades.;3
a02;464;Muito bom celular super recomendo;3
a02;471;S¢ que este smartphone n∆o tem mais o earfone.;3
a02;478;N∆o espelha tela, n∆o tem impress∆o digital, pouca mem¢ria e pouco armazenamento interno. Vai me atender muito bem atÇ consertar meu celular que queimou a tela. n∆o d† para ficar sem celular durante a manutená∆o!;3
a02;485;Atende bem Ös funá‰es b†sicas, como acesso Ös redes sociais.;3
a02;492;Produto chegou dentro do prazo de acordo com as fotos, detalhes sobre a utilizaá∆o n∆o tenho como fornecer, pois comprei para presentear outra pessoa.;3
a02;499;Satisfat¢rio, considerando o valor que cabia no meu bolso!;3
a02;506;Estou satisfeito com a compra. Chegou antes do prazo estipulado.;3
a02;513;Produto otimo benef°cio vale a pena preáo;3
a02;520;gostei muito do produto, pelo custo beneficio, alem da excelente qualidade. Boa camera e tamanho ideal;3
a02;527;Aparelho cumpre oque promete Tem um otimo custo beneficio;3
a02;534;ainda n∆o foi testado, pois Ç um presente e a pessoa n∆o foi presenteada atÇ agora.;3
a02;541;Gostei muito chegou antes do prazo tudo bem embalado ..;3
a02;548;Fiquei insatisfeita pela falta do fone de ouvido.obg;3
a02;555;Pelo custo, foi uma excelente aquisiá∆o. Sinto falta do leitor de digital, no resto, nada a reclamar por enquanto! Vale a pena investir no aparelho.;3
a02;562;tela grande,bonito,so que veio sem o fone de ouvido.Otimo custo beneficio;3
a02;569;tUDO CONFORME ANUNCIADO. ENTREGA SUPER RAPIDA. RECOMENDO A TODOS;3
a02;576;Gostei do produto, mas... Acho que ele poderia ter mais funá‰es,a £nica coisa de diferente nele Ç o tamanho que Ç bem superior aos outros.;3
a02;583;ê um pouco lento, mas me atende, minhas necessidades;3
a02;590;Por enquanto, o produto parece ser bom. Cumpre as minhas necessidades.;3
a02;597;Porem ele Ç um celular bem, bem basico as vezes da umas travadas mas nÇ pelo valor esta ¢timo;3
a02;604;Produto est† de acordo,com preáo,apenas para uso b†sico,eu indico o produto pois ele Ç muito bom.;3
a02;611;Um bom produto s¢ n∆o Ç melhor porque n∆o vem com fone de ouvido, n∆o custa nada, inclu° no produto;3
a02;618;Atende ao prop¢sito da compra. Xxxxxxxxxxxxxxxxxxxxc;3
a02;625;Prefiro celulares menores, mas acabei comprando esse pq o custo-benef°cio foi bastante bom e a entrega r†pida! Fiquei MUITO CHATEADA, pois n∆o consegui pagar com AME, j† que meu celular havia acabado de quebrar, o q motivou a compra desse. Entrei em contato com a AME e, nem assim, consegui o chashback :;3
a02;632;Produto corresponde ao peáo. ê um aparelho funcional, para necessidades b†sicas do a dia.;3
a02;639;tenho ele a 6 meses, a bateria Ç excelente, a tela Ç razo†vel, porÇm o desempenho Ç muito limitado principalmente para jogos ou aplicativos mais pesados, mas pelo preáo me surpreendeu as cÉmeras e a velocidade em tarefas simples;3
a02;645;comprei a alguns meses e est† suprindo minhas necessidades nada a reclamar e pelo preáo, valeu!recomendo.;3
a02;651;recomendo produto bom cobriu minhas necessidade comprei pra minha tia ela amou;3
a02;657;bom celular para uso padr∆o,n∆o compre esse celular se vc gosta de maior potància pois esse celular Ç um celular mediano usar recomendo para redes sociais e fotografias para usar nas redes sociais!!! Tem boa qualidade o celular n∆o deixa de ter a boa tecnologia da Samsung.;3
a02;663;Recomendo. Atende as necessidades propostas;3
a02;669;A entrega do produto foi incrivelmente r†pida! Chegou em meia hora na minha casa. Quanto ao produto, como Ç presente para o natal, ainda n∆o consigo avaliar.;3
a02;675;porÇm Ç mais indicado pra quem n∆o faz uso de muitos app. pra quem precisa uras s¢ mente o necess†rio, Ç ¢timo.;3
a02;681;A entrega foi ultra r†pida, em um domingo e n∆o demorou mais que 1h30, impressionante. produto com boa qualidade e bom preáo.;3
a02;687;Celular n∆o chegou na data que estava agendada no site. Produto bom, pelo preáo atende as expectativas, achei um pouco lento, mas para uso di†rio e p/ funcionalidades b†sicas, serve bem.;3
a02;693;o produto chegou dentro do prazo. Veio bem embalado e atendeu minha expectativa;3
a02;699;Celular barato, bonito e leve. Tem o som muito bom. S¢ deixa a desejar porque n∆o veio com o fone de ouvido.;3
a02;705;gostei nao e lento e bonito e leve tem o basico pra acessar rede sociais;3
a02;711;nao vem fone mas o aparelho e bom funciona bem veio no praso certo bem embalado;3
a02;717;Deixa a desejar no ram. Chega a travar;3
a02;723;Estou amando o meue pretendo comprar outro.;3
a02;729;Entrega rapida.produto bom e facil de aprender.pensei que fosse mais dificil.comprem.;3
a02;735;Comprei pro meu filho de 14 anos pensando que era um chiguilingue mais o aparelho Ç bom a bateria boa para um adolescente de 14 anos esta ¢timo;3
a02;741;Recomendo para quem n∆o for jogar ou instalar muitos aplicativos pesados. Vale a pena ¢tima tela e bateria. Ainda n∆o travou comigo em pouco tempo de uso.;3
a02;747;Celular Ç bom para um usu†rio normal que n∆o precisa de muita coisa, cumpre com o prometido.;3
a02;753;Atende as necessidades basicas que minha m∆e precisava!;3
a02;759;O unico problema Ç que § veio o fone de ouvido neste aparelho;3
a02;765;Comprei para meus estudos e atendeu as minhas expectativas,¢timo aparelho,e recomendo.;3
a02;771;Comprei para meus estudos e atendeu as minhas expectativas,¢timo aparelho,e recomendo.;3
a02;777;O celular n∆o Ç muito r†pido, mas tem um bom custo-benef°cio, especialmente considerando a bateria que dura muito.;3
a02;783;Comprei um e funciona certinho bom celular bateria dura muito;3
a03;1363;O carregador veio com defeito e atÇ a data de hoje n∆o consegui contato para efetuar a troca;3
a03;1370;Para um celular antigo ele tem uma ¢tima performace, mas deixa a desejar em outros como o Google mapas dele trava muito. Mas um bom celular para quem quer trabalhar na rua;3
a03;1377;Celular excelente, porÇm o tempo de carga do telefone Ç demorada, um bom custo beneficio;3
a03;1384;Bom para o momento e necessidade;3
a03;1391;Produto bom. ‡timo preáo;3
a03;1398;O produto chegou certinho, no prazo estipulado e bem embalado. Seu desempenho condiz com um aparelho de entrada. Tendo apenas 2gb de ram e um processador meio fraco, o aparelho exige um pouco de paciància para executar as tarefas solicitadas por n¢s usu†rios. N∆o recomendo comprar se vocà gosta de usar e abusar de um smartphone porque ele Ç limitado. Agora um problema espec°fico que n∆o sei se ocorre com apenas esse produto comprado ou em toda linha Ç: o Wi-fi dele, ,no momento de compartilhar com alguÇm Ç DEMORADO demais. A gente liga o roteador desse aparelho e conecta o aparelho que estamos liberando acesso a internet, contudo o aparelho leva cerca de 5min para, de fato, compartilhar a conex∆o. Se estiver querendo agir algo urgente, esqueáa!ver mais;3
a03;1405;O produto Ç ¢timo, veio perfeito, porÇm a propaganda Ç enganosa no ato da compra estava um valor promocional de 629.00, ap¢s realizar a compra o valor mudou automaticamente para 719.00. s¢ n∆o devolvi porque era um presente de natal que havia prometido. Fiquem atentos!!;3
a03;1412;Se desse uma melhorada na camera dele seria perfeito;3
a03;1419;Celular Ç bom dexa a desejar apenas no quesito jogo por conta do processador de resto funciona tudo;3
a03;1426;O produto esta sendo bom pro meu pai.;3
a03;1433;Bom mais essa de nao vim com o fone nao °ndico;3
a03;1440;As vezes a resposta Ç meio lento, mas atende bem.;3
a03;1447;Veio dentro do prazo funcionando erti;3
a03;1454;Problema no liga desliga e volume muito proximos desliga seguido;3
a03;1461;ruim foi a demora da entrega;3
a03;1468;Ele trava bastante, a interface dele Ç pessima e nai da ora agrupar os apps para reorganizar... N∆o gostei desse novo core 3 da Samsung ,pessimo custo beneficio.;3
a03;1475;Se precisar um celular b†sico para chamada de celular e WhatsApp e navegaá∆o Ç um ¢timo custo-benef°cio. PorÇm n∆o instala antiv°rus e com isso n∆o d† para colocar aplicativos banc†rios e n∆o tem grandes recursos da Samsung como bloco de notas e aplicativo de e-mail que eu uso bastante;3
a03;1482;Est† demorando muito pra carregar e descarregar muito r†pido, alÇm de est† esquentando;3
a03;1489;achei bom. poderia ser melhor, mas faltou a senha digital que a maioria dos celulares j† tem.;3
a03;1496;O produto em si Ç bom, a entrega foi r†pida. s¢ tenho uma reclamaá∆o: o celular veio em uma caixa sem nenhuma proteá∆o, a £nica que tinha era do pr¢prio produto, ainda bem que n∆o tem nenhum defeito.;3
a03;1503;Comprei na intená∆o de ter um celular de trabalho e outro de uso pessoal. Tudo demora pra processar, trava muito, tenho um moto G5 que Ç muito melhor que ele, meu celular de trabalho Ç um Philco PCS01. Enfim esse Samsung s¢ tem utilidade pra acumular poeira, apesar de estar semi novo, n∆o consigo vender nem por R$500. Samsung NUNCA MAIS!!!!ver mais;3
a03;1509;O celular tem nao possue alguns recursos, sim ele Ç o mais barato , mas ne arrependo de nao ter gasto um pouco mais e escolhido um pouco melhor;3
a03;1515;Dentro do valor n∆o poderia esperar nem querer algo melhor valeu o preáo pra quem n∆o requer muita tecnologia;3
a02;1568;Nao foi pra mim o celular.;3
a02;1575;Caro para algo comum;3
a02;1582;o celular em si Ç bom, porÇm a cÉmera Ç bem ruim. Ent∆o se vc gosta de tirar foto, n∆o Ç uma boa opá∆o. As demais coisas funcionam bem. Entrega sempre muito boa;3
a02;1589;ate agora estou gostando pois so tem 24 horas de uso, porem espero que continue assim achei muito lindo, triste que nao vem com fones de ouvido mais. no mais estou contente.;3
a02;1596;ate agora estou gostando pois so tem 24 horas de uso, porem espero que continue assim achei muito lindo, triste que nao vem com fones de ouvido mais. no mais estou contente.;3
a02;1603;celular bonzinho, comprei pra.minha m∆e que n∆o necessita de muitos apps e ela adorou Ç um celular mediano, muito bom mesmo!;3
a02;1610;celular bonzinho, comprei pra.minha m∆e que n∆o necessita de muitos apps e ela adorou Ç um celular mediano, muito bom mesmo!;3
a02;1617;O diferencial do produto Ç a tela grande, mas n∆o se pode exigir muito pela configuraá∆o, esta dentro do que eu esperava;3
a02;1624;gosteiiiiiiiii atendeeeeeeeeeee minhas necessidades ! necessidades daqueles que necessitam;3
a02;1631;muita gente compra esse aparelho achando mil maravilhas, mas ele Ç excelente para a sua proposta, um celular simples e bonito.;3
a02;1638;S¢ n∆o gostei pq n∆o vem com fone , eu comprei mais n∆o indico quem quiser compre pela sua escolha.;3
a02;1645;bom custo beneficio,atendeu as necessidades;3
a02;1652;Muito bom esse celular padr∆o esperado!;3
a02;1659;"As vezes lento na hr de ""usar"". CÉmera boa! Designer bonito!Funá‰es boa! Custo beneficio bom! Recomendo para usos basicos do dia a dia! Acredito q app pesados § seria apropriado!";3
a02;1666;Chegou muito r†pido com tràs dias o produto muito bom atende minhas nessecidades esta marca Ç boa de sinal na zona rural por isso recomendo parabÇns as Americanas pelo atendimento excelente!amei minha compra????.;3
a02;1673;Comprei para o meu filho de 12 anos. O produto Ç simples e o carregador Ç do modelo antigo, porÇm, funcional. Ele conseguiu baixar os jogos que queria, instalar apps de streaming, bater fotos e v°deos. Pelo preáo, atendeu as expectativas.;3
a02;1680;muito bom o celular e chega certinho como combinado;3
a02;1687;Aparelho de boa qualidade, pelo preáo atende a necessidade, muito pr†tico;3
a02;1694;Produto de qualidade. Atendeu as expectativas.;3
a02;1701;Gostei, chegou no prazo em perfeito estado e bem embalado. S¢ n foi melhor pq n veio com o fone de ouvido, eu nem reparei na descriá∆o.;3
a02;1708;Produto excelente, porem n∆o recebi a Nota Fiscal.;3
a02;1715;Smartphone bom, satisfaz todas as minhas necessidades alÇm de ser barato;3
a02;1722;Celular pra quem n∆o espera muita coisa. N∆o Ç pr†tico pq n∆o tem sensor de digital ate os celulares antigos tàm. O resto Ç ok e o preáo foi muito barato.;3
a02;1729;N∆o consegui baixar a Nota Fiscal.;3
a02;1736;gostei muito e o preáo muito bom superou minhas expectativas.;3
a02;1743;gostei muito e o preáo muito bom superou minhas expectativas.;3
a02;1750;Aparelho mediano,dei de presente para minha filha de 7 anos pra ela ver os v°deos dela,como Ç para uma crianáa vale a pena,pois a mem¢ria dele Ç pouca mais Ç um bom aparelho pra crianáada usar;3
a02;1757;CElular com capa de pl†stico, comprei pra minha v¢ e me suurpreendi por n∆o ter o modo fac°l. Tela e bateria muito boa.;3
a02;1764;A cÉmera Ç de ¢tima qualidade produto muito bom;3
a02;1771;comprei 2, um para meu cunhado e um para um amigo, os dois vieram perfeitos e a entrega foi bem rapida.;3
a02;1778;minha filha amou ,e comprei outro pra minha irm∆...compraria novamente;3
a02;1785;PARA QUEM SO QUER PARA USAR AS REDES SOCIAIS E BOM.;3
a02;1792;Celular bom, barato e bonito.;3
a02;1799;Produto bonito e facil de manusear, letras grandes, porem fraco para jogos virtuais. bom para uso dia a dia;3
a02;1806;Fone de ouvido N∆o veio, uma pena, pois n∆o sabia que vendiam os produtos incompletos.;3
a02;1813;N∆o Ç top mas faz tudo o que Ç necess†rio. Otimo design, boas dimens‰es, bom custo benef°cio.;3
a02;1820;O smartphone Ç bonito. O desempenho est† adequado a um produto de entrada e ao preáo.;3
a02;1827;Recebi o produto em menos de 24 hrs,e com frete gr†tis. Celular bom, que vai suprir a real necessidade.;3
a02;1834;Aparentemente um bom aparelho, maior do que eu esperava. Smartphone de entrada (ou seja para uso b†sico) d† conta de crianáas/adolescentes, m∆es, av¢s etc) n∆o serve para uso mais profundo como jogos e aplicativos pesados, mas para o b†sico Ç o aparelho ideal. Apresentou um pouco de lentid∆o inicialmente, mas voltou ao normal. Ponto negativo: veio sem fone de ouvido.ver mais;3
a02;1841;Bom custo benef°cio. Como n∆o pretendo us†-lo para uso profissional, atendeu minhas necessidades b†sicas em relaá∆o ao uso de um smartphone. Fotos n°tidas, capa bonita, tela grande. O volume n∆o Ç muito alto, ent∆o para quem quer usar sua m°dia, acho que precisar† de dispositivo auxiliar. Recomendo.;3
a02;1848;Ç um presente pra minha filha. Ainda n∆o o entreguei a ela.;3
a02;1855;Excelente tamanho, um pouco lento, pelo processador, mas coerente com o preáo. Recomendo. Entrega super r†pida.;3
